,long,lat,NAME,FOLDERPATH,SYMBOLID,LatRound4,LongRound4,LatLong4,nearest_block,nearest_road
348,103.90560613804399,1.32473539590396,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3247,103.9056,"1.3247,103.9056",18,EUNOS CRESCENT
349,103.90483314125099,1.32644827376599,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3264,103.9048,"1.3264,103.9048",329,UBI AVENUE 1
350,103.83337356969999,1.3262200657868601,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3262,103.8334,"1.3262,103.8334",,
351,103.83392482835801,1.32639580456049,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3264,103.8339,"1.3264,103.8339",,
352,103.833660807923,1.32653670642487,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3265,103.8337,"1.3265,103.8337",,
353,103.90565654999901,1.3280001372025099,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.328,103.9057,"1.328,103.9057",322,UBI AVENUE 1
354,103.872272846185,1.2952555510161698,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2953,103.8723,"1.2953,103.8723",,
355,103.88232414400801,1.29577186263302,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2958,103.8823,"1.2958,103.8823",,
356,103.876875625666,1.30811980692531,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3081,103.8769,"1.3081,103.8769",,
357,103.87467325686501,1.31787055473621,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3179,103.8747,"1.3179,103.8747",38,UPPER BOON KENG ROAD
358,103.87607271366,1.3199393685636103,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3199,103.8761,"1.3199,103.8761",39,UPPER BOON KENG ROAD
359,103.87470152501999,1.31839909197034,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3184,103.8747,"1.3184,103.8747",39,UPPER BOON KENG ROAD
360,103.874814591362,1.31556271379203,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3156,103.8748,"1.3156,103.8748",19,UPPER BOON KENG ROAD
361,103.879215188136,1.32016567823752,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3202,103.8792,"1.3202,103.8792",53,SIMS PLACE
362,103.875231103806,1.32052299284443,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3205,103.8752,"1.3205,103.8752",39,UPPER BOON KENG ROAD
363,103.87607271366,1.3199393685636103,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3199,103.8761,"1.3199,103.8761",39,UPPER BOON KENG ROAD
364,103.879624797668,1.3201739961758798,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3202,103.8796,"1.3202,103.8796",53,SIMS PLACE
365,103.879215188136,1.32016567823752,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3202,103.8792,"1.3202,103.8792",53,SIMS PLACE
366,103.879211404419,1.32178707066225,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3218,103.8792,"1.3218,103.8792",121,PAYA LEBAR WAY
367,103.88788453695601,1.33627782077882,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3363,103.8879,"1.3363,103.8879",,
368,103.89919464606501,1.34330243540775,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3433,103.8992,"1.3433,103.8992",,
369,103.904447843442,1.3622958054349301,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3623,103.9044,"1.3623,103.9044",,
370,103.90393076186399,1.3629003010178402,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3629,103.9039,"1.3629,103.9039",,
371,103.90588479986,1.36375883001894,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3638,103.9059,"1.3638,103.9059",,
372,103.906250353177,1.36327880712306,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3633,103.9063,"1.3633,103.9063",,
373,103.90588479986,1.36375883001894,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3638,103.9059,"1.3638,103.9059",,
374,103.907616702214,1.37060069583611,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3706,103.9076,"1.3706,103.9076",,
375,103.91095883781601,1.37459404104504,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3746,103.911,"1.3746,103.911",,
376,103.91599045427,1.38371619970904,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3837,103.916,"1.3837,103.916",,
377,103.91599045427,1.38371619970904,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3837,103.916,"1.3837,103.916",,
378,103.91851953802,1.38146504661446,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3815,103.9185,"1.3815,103.9185",,
379,103.915807921695,1.38398443209905,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.384,103.9158,"1.384,103.9158",,
380,103.918621849108,1.3849489989666701,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3849,103.9186,"1.3849,103.9186",,
381,103.83203812702,1.27227757604974,KEPPEL ROAD,Layers/Expressway_Sliproad,2,1.2723,103.832,"1.2723,103.832",106,SPOTTISWOODE PARK ROAD
382,103.829424161928,1.2747028089885701,KEPPEL ROAD,Layers/Expressway_Sliproad,2,1.2747,103.8294,"1.2747,103.8294",111,BUKIT PURMEI ROAD
383,103.834785680973,1.27241714028531,KEPPEL ROAD,Layers/Expressway_Sliproad,2,1.2724,103.8348,"1.2724,103.8348",107,SPOTTISWOODE PARK ROAD
384,103.83203812702,1.27227757604974,KEPPEL ROAD,Layers/Expressway_Sliproad,2,1.2723,103.832,"1.2723,103.832",106,SPOTTISWOODE PARK ROAD
385,103.856633542694,1.3292436367211,KIM KEAT LINK,Layers/Expressway_Sliproad,2,1.3292,103.8566,"1.3292,103.8566",57,JALAN MA'MOR
386,103.841025784069,1.30286971832179,KRAMAT ROAD,Layers/Expressway_Sliproad,2,1.3029,103.841,"1.3029,103.841",,
387,103.710423245651,1.3607912393278798,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3608,103.7104,"1.3608,103.7104",,
388,103.732003768339,1.3789405613213301,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3789,103.732,"1.3789,103.732",461,CHOA CHU KANG AVENUE 4
389,103.73297571687401,1.37860567559923,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3786,103.733,"1.3786,103.733",461,CHOA CHU KANG AVENUE 4
390,103.73340840364901,1.37811061132689,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3781,103.7334,"1.3781,103.7334",461,CHOA CHU KANG AVENUE 4
391,103.732690120909,1.3796122934386,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3796,103.7327,"1.3796,103.7327",454,CHOA CHU KANG AVENUE 4
392,103.731903574274,1.3798236736221599,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3798,103.7319,"1.3798,103.7319",454,CHOA CHU KANG AVENUE 4
393,103.733243958312,1.3788292933841202,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3788,103.7332,"1.3788,103.7332",461,CHOA CHU KANG AVENUE 4
394,103.74097867294901,1.38671705062949,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3867,103.741,"1.3867,103.741",510,CHOA CHU KANG STREET 51
395,103.741354897943,1.38705559556624,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3871,103.7414,"1.3871,103.7414",510,CHOA CHU KANG STREET 51
396,103.74087676907499,1.3880831981283,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3881,103.7409,"1.3881,103.7409",511A,CHOA CHU KANG STREET 51
397,103.75633103921601,1.38671675316138,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3867,103.7563,"1.3867,103.7563",635A,SENJA ROAD
398,103.75658861212099,1.3863626056580902,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3864,103.7566,"1.3864,103.7566",635A,SENJA ROAD
399,103.745779243274,1.38885684331817,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3889,103.7458,"1.3889,103.7458",704,CHOA CHU KANG STREET 53
400,103.745978276918,1.38800387535997,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.388,103.746,"1.388,103.746",705,CHOA CHU KANG STREET 53
401,103.756611217725,1.38691662842333,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3869,103.7566,"1.3869,103.7566",635A,SENJA ROAD
402,103.74620503229099,1.38896961061973,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.389,103.7462,"1.389,103.7462",705,CHOA CHU KANG STREET 53
403,103.764205689251,1.39020178607784,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3902,103.7642,"1.3902,103.7642",646,SENJA CLOSE
404,103.773991361199,1.3929663815787101,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.393,103.774,"1.393,103.774",,
405,103.77449466761499,1.3906105658835801,KRANJI EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3906,103.7745,"1.3906,103.7745",476A,SEGAR ROAD
406,103.83081929737301,1.3934100453099099,LENTOR AVENUE,Layers/Expressway_Sliproad,2,1.3934,103.8308,"1.3934,103.8308",,
407,103.83727977595,1.39526305462144,LENTOR AVENUE,Layers/Expressway_Sliproad,2,1.3953,103.8373,"1.3953,103.8373",,
408,103.846633060393,1.3299406471850501,LORONG 2 TOA PAYOH,Layers/Expressway_Sliproad,2,1.3299,103.8466,"1.3299,103.8466",159,LORONG 1 TOA PAYOH
409,103.877966358764,1.29521920690193,EAST COAST PARK SERVICE ROAD,Layers/Expressway_Sliproad,2,1.2952,103.878,"1.2952,103.878",,
410,103.940002517841,1.31040762561406,EAST COAST PARK SERVICE ROAD,Layers/Expressway_Sliproad,2,1.3104,103.94,"1.3104,103.94",,
411,103.948885963021,1.31169519375976,EAST COAST PARK SERVICE ROAD,Layers/Expressway_Sliproad,2,1.3117,103.9489,"1.3117,103.9489",,
412,103.861033006785,1.2942219999817,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.2942,103.861,"1.2942,103.861",,
413,103.861033006785,1.2942219999817,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.2942,103.861,"1.2942,103.861",,
414,103.85896980878599,1.2972823342206001,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.2973,103.859,"1.2973,103.859",,
415,103.874449878373,1.2947901077792099,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.2948,103.8744,"1.2948,103.8744",,
416,103.877298580291,1.2989595727799599,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.299,103.8773,"1.299,103.8773",,
417,103.88445848457899,1.2960614076431,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.2961,103.8845,"1.2961,103.8845",,
418,103.877281545232,1.28806952407783,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.2881,103.8773,"1.2881,103.8773",,
419,103.885332352847,1.2950872219093301,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.2951,103.8853,"1.2951,103.8853",,
420,103.88445848457899,1.2960614076431,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.2961,103.8845,"1.2961,103.8845",,
421,103.88598289594499,1.29551452783353,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.2955,103.886,"1.2955,103.886",,
422,103.885311076275,1.29689564197046,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.2969,103.8853,"1.2969,103.8853",,
423,103.897708202176,1.2994574706722901,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.2995,103.8977,"1.2995,103.8977",,
424,103.91040561370001,1.3042492643413899,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.3042,103.9104,"1.3042,103.9104",66,MARINE DRIVE
425,103.91055484229,1.3017678568747,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.3018,103.9106,"1.3018,103.9106",64,MARINE DRIVE
426,103.909777183971,1.3001517207788797,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.3002,103.9098,"1.3002,103.9098",64,MARINE DRIVE
427,103.921099984314,1.30525195616797,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.3053,103.9211,"1.3053,103.9211",1,MARINE TERRACE
428,103.92637593221201,1.30698544472527,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.307,103.9264,"1.307,103.9264",,
429,103.934453670568,1.31112207993703,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.3111,103.9345,"1.3111,103.9345",,
430,103.935110722284,1.30868481938325,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.3087,103.9351,"1.3087,103.9351",,
431,103.93489698538299,1.30949857963246,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.3095,103.9349,"1.3095,103.9349",,
432,103.93666146991998,1.30898951605056,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.309,103.9367,"1.309,103.9367",,
433,103.940864686955,1.31174765118329,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.3117,103.9409,"1.3117,103.9409",,
434,103.968436139925,1.3190652313038402,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.3191,103.9684,"1.3191,103.9684",,
435,103.969999424449,1.32539473834333,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.3254,103.97,"1.3254,103.97",,
436,103.97117424692,1.32577838005069,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.3258,103.9712,"1.3258,103.9712",,
437,103.974046254758,1.32579211570969,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.3258,103.974,"1.3258,103.974",,
438,103.976986664307,1.33809243892936,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.3381,103.977,"1.3381,103.977",,
439,103.981241665438,1.33692164587976,EAST COAST PARKWAY,Layers/Expressway_Sliproad,2,1.3369,103.9812,"1.3369,103.9812",,
440,103.941183981658,1.3710465147960902,ELIAS ROAD,Layers/Expressway_Sliproad,2,1.371,103.9412,"1.371,103.9412",648A,TAMPINES STREET 62
441,103.805108360779,1.3402358743234,ENG NEO AVENUE,Layers/Expressway_Sliproad,2,1.3402,103.8051,"1.3402,103.8051",,
442,103.80636283523701,1.33898133162491,ENG NEO AVENUE,Layers/Expressway_Sliproad,2,1.339,103.8064,"1.339,103.8064",,
443,103.80695978671801,1.33879789055042,ENG NEO AVENUE,Layers/Expressway_Sliproad,2,1.3388,103.807,"1.3388,103.807",,
444,103.80661009404801,1.33926141691443,ENG NEO AVENUE,Layers/Expressway_Sliproad,2,1.3393,103.8066,"1.3393,103.8066",,
445,103.88608192461399,1.2960908093958898,FORT ROAD,Layers/Expressway_Sliproad,2,1.2961,103.8861,"1.2961,103.8861",,
446,103.888792875878,1.2958251483349499,FORT ROAD,Layers/Expressway_Sliproad,2,1.2958,103.8888,"1.2958,103.8888",,
447,103.88608192461399,1.2960908093958898,FORT ROAD,Layers/Expressway_Sliproad,2,1.2961,103.8861,"1.2961,103.8861",,
448,103.895969374013,1.3705306397093897,HOUGANG AVENUE 10,Layers/Expressway_Sliproad,2,1.3705,103.896,"1.3705,103.896",362,HOUGANG AVENUE 5
449,103.70474380601802,1.3218258824123001,JALAN AHMAD IBRAHIM,Layers/Expressway_Sliproad,2,1.3218,103.7047,"1.3218,103.7047",,
450,103.66730309566401,1.32198299584379,JALAN AHMAD IBRAHIM,Layers/Expressway_Sliproad,2,1.322,103.6673,"1.322,103.6673",,
451,103.674648857383,1.32232849658077,JALAN AHMAD IBRAHIM,Layers/Expressway_Sliproad,2,1.3223,103.6746,"1.3223,103.6746",,
452,103.66312019500201,1.32269245758622,JALAN AHMAD IBRAHIM,Layers/Expressway_Sliproad,2,1.3227,103.6631,"1.3227,103.6631",,
453,103.69221466503001,1.3226402548011,JALAN AHMAD IBRAHIM,Layers/Expressway_Sliproad,2,1.3226,103.6922,"1.3226,103.6922",,
454,103.714643418849,1.32253552626056,JALAN AHMAD IBRAHIM,Layers/Expressway_Sliproad,2,1.3225,103.7146,"1.3225,103.7146",,
455,103.69998985144001,1.32248441365234,JALAN AHMAD IBRAHIM,Layers/Expressway_Sliproad,2,1.3225,103.7,"1.3225,103.7",,
456,103.683557740254,1.3228262389856102,JALAN AHMAD IBRAHIM,Layers/Expressway_Sliproad,2,1.3228,103.6836,"1.3228,103.6836",,
457,103.660923828403,1.32529365190473,JALAN AHMAD IBRAHIM,Layers/Expressway_Sliproad,2,1.3253,103.6609,"1.3253,103.6609",,
458,103.78392391923401,1.3433161191286103,JALAN ANAK BUKIT,Layers/Expressway_Sliproad,2,1.3433,103.7839,"1.3433,103.7839",,
459,103.696457706087,1.35312779802527,JALAN BAHAR,Layers/Expressway_Sliproad,2,1.3531,103.6965,"1.3531,103.6965",866,JURONG WEST STREET 81
460,103.697954786194,1.35560438709194,JALAN BAHAR,Layers/Expressway_Sliproad,2,1.3556,103.698,"1.3556,103.698",,
461,103.697769145002,1.35452080373001,JALAN BAHAR,Layers/Expressway_Sliproad,2,1.3545,103.6978,"1.3545,103.6978",,
462,103.697954786194,1.35560438709194,JALAN BAHAR,Layers/Expressway_Sliproad,2,1.3556,103.698,"1.3556,103.698",,
463,103.699457396792,1.35699285479214,JALAN BAHAR,Layers/Expressway_Sliproad,2,1.357,103.6995,"1.357,103.6995",,
464,103.829168175221,1.2797544764118602,JALAN BUKIT MERAH,Layers/Expressway_Sliproad,2,1.2798,103.8292,"1.2798,103.8292",130,KIM TIAN ROAD
465,103.829168175221,1.2797544764118602,JALAN BUKIT MERAH,Layers/Expressway_Sliproad,2,1.2798,103.8292,"1.2798,103.8292",130,KIM TIAN ROAD
466,103.83022521429199,1.2805243393782602,JALAN BUKIT MERAH,Layers/Expressway_Sliproad,2,1.2805,103.8302,"1.2805,103.8302",127D,KIM TIAN ROAD
467,103.709939137667,1.31446761898852,JALAN BUROH,Layers/Expressway_Sliproad,2,1.3145,103.7099,"1.3145,103.7099",,
468,103.709719887372,1.3136832001457601,JALAN BUROH,Layers/Expressway_Sliproad,2,1.3137,103.7097,"1.3137,103.7097",,
469,103.904821701854,1.32548043469839,JALAN EUNOS,Layers/Expressway_Sliproad,2,1.3255,103.9048,"1.3255,103.9048",21,EUNOS CRESCENT
470,103.903125697164,1.32533847834529,JALAN EUNOS,Layers/Expressway_Sliproad,2,1.3253,103.9031,"1.3253,103.9031",21,EUNOS CRESCENT
471,103.906704668261,1.3269505158953998,JALAN EUNOS,Layers/Expressway_Sliproad,2,1.327,103.9067,"1.327,103.9067",329,UBI AVENUE 1
472,103.908865283244,1.3272452441229299,JALAN EUNOS,Layers/Expressway_Sliproad,2,1.3272,103.9089,"1.3272,103.9089",101,BEDOK RESERVOIR ROAD
473,103.906704668261,1.3269505158953998,JALAN EUNOS,Layers/Expressway_Sliproad,2,1.327,103.9067,"1.327,103.9067",329,UBI AVENUE 1
474,103.871991747878,1.4006728546087501,JALAN KAYU,Layers/Expressway_Sliproad,2,1.4007,103.872,"1.4007,103.872",,
475,103.86326878943301,1.40048378470451,JALAN KAYU,Layers/Expressway_Sliproad,2,1.4005,103.8633,"1.4005,103.8633",,
476,103.863331559898,1.40083983287913,JALAN KAYU,Layers/Expressway_Sliproad,2,1.4008,103.8633,"1.4008,103.8633",,
477,103.871991747878,1.4006728546087501,JALAN KAYU,Layers/Expressway_Sliproad,2,1.4007,103.872,"1.4007,103.872",,
478,103.868301486798,1.40052391356347,JALAN KAYU,Layers/Expressway_Sliproad,2,1.4005,103.8683,"1.4005,103.8683",,
479,103.88279012209,1.40414294978169,JALAN KAYU,Layers/Expressway_Sliproad,2,1.4041,103.8828,"1.4041,103.8828",,
480,103.72695369623301,1.35415987525812,JURONG CANAL DRIVE,Layers/Expressway_Sliproad,2,1.3542,103.727,"1.3542,103.727",410,JURONG WEST STREET 42
481,103.709449783892,1.3139207699685902,JURONG PIER ROAD,Layers/Expressway_Sliproad,2,1.3139,103.7094,"1.3139,103.7094",,
482,103.709142953796,1.31407175063009,JURONG PIER ROAD,Layers/Expressway_Sliproad,2,1.3141,103.7091,"1.3141,103.7091",,
483,103.70941473161501,1.31419276882878,JURONG PIER ROAD,Layers/Expressway_Sliproad,2,1.3142,103.7094,"1.3142,103.7094",,
484,103.71015506089,1.31391071780135,JURONG PIER ROAD,Layers/Expressway_Sliproad,2,1.3139,103.7102,"1.3139,103.7102",,
485,103.710417066301,1.3141571976331399,JURONG PIER ROAD,Layers/Expressway_Sliproad,2,1.3142,103.7104,"1.3142,103.7104",,
486,103.710161398996,1.31428271229687,JURONG PIER ROAD,Layers/Expressway_Sliproad,2,1.3143,103.7102,"1.3143,103.7102",,
487,103.745371288212,1.32294877463767,JURONG TOWN HALL ROAD,Layers/Expressway_Sliproad,2,1.3229,103.7454,"1.3229,103.7454",39,TEBAN GARDENS ROAD
488,103.745371288212,1.32294877463767,JURONG TOWN HALL ROAD,Layers/Expressway_Sliproad,2,1.3229,103.7454,"1.3229,103.7454",39,TEBAN GARDENS ROAD
489,103.74239799895099,1.32440801190522,JURONG TOWN HALL ROAD,Layers/Expressway_Sliproad,2,1.3244,103.7424,"1.3244,103.7424",22A,TEBAN GARDENS ROAD
490,103.749347454109,1.32271670524755,JURONG TOWN HALL ROAD,Layers/Expressway_Sliproad,2,1.3227,103.7493,"1.3227,103.7493",402,PANDAN GARDENS
491,103.73482091236299,1.34810366855842,JURONG TOWN HALL ROAD,Layers/Expressway_Sliproad,2,1.3481,103.7348,"1.3481,103.7348",309,JURONG EAST STREET 32
492,103.737934943597,1.34594048692824,JURONG TOWN HALL ROAD,Layers/Expressway_Sliproad,2,1.3459,103.7379,"1.3459,103.7379",255,JURONG EAST STREET 24
493,103.71458357839,1.3569975329338702,JURONG WEST AVENUE 2,Layers/Expressway_Sliproad,2,1.357,103.7146,"1.357,103.7146",,
494,103.71744760439199,1.35594521086877,JURONG WEST AVENUE 2,Layers/Expressway_Sliproad,2,1.3559,103.7174,"1.3559,103.7174",558,JURONG WEST STREET 42
495,103.86791917010099,1.40163965198471,SELETAR WEST LINK,Layers/Expressway_Sliproad,2,1.4016,103.8679,"1.4016,103.8679",,
496,103.86280515466999,1.40129021374107,SELETAR WEST LINK,Layers/Expressway_Sliproad,2,1.4013,103.8628,"1.4013,103.8628",,
497,103.867934858851,1.4014834816751998,SELETAR WEST LINK,Layers/Expressway_Sliproad,2,1.4015,103.8679,"1.4015,103.8679",,
498,103.85626221768699,1.4008050192359098,SELETAR WEST LINK,Layers/Expressway_Sliproad,2,1.4008,103.8563,"1.4008,103.8563",,
499,103.858841381361,1.40120603441937,SELETAR WEST LINK,Layers/Expressway_Sliproad,2,1.4012,103.8588,"1.4012,103.8588",,
500,103.855363190938,1.4019603583225302,SELETAR WEST LINK,Layers/Expressway_Sliproad,2,1.402,103.8554,"1.402,103.8554",,
501,103.89517662095301,1.39956403335069,SENGKANG EAST ROAD,Layers/Expressway_Sliproad,2,1.3996,103.8952,"1.3996,103.8952",287B,COMPASSVALE CRESCENT
502,103.89517662095301,1.39956403335069,SENGKANG EAST ROAD,Layers/Expressway_Sliproad,2,1.3996,103.8952,"1.3996,103.8952",287B,COMPASSVALE CRESCENT
503,103.892637311245,1.40033008443341,SENGKANG EAST ROAD,Layers/Expressway_Sliproad,2,1.4003,103.8926,"1.4003,103.8926",233,SUMANG LANE
504,103.78348831258002,1.29697245935374,SOUTH BUONA VISTA ROAD,Layers/Expressway_Sliproad,2,1.297,103.7835,"1.297,103.7835",,
505,103.868039628569,1.3279180898291,SERANGOON ROAD,Layers/Expressway_Sliproad,2,1.3279,103.868,"1.3279,103.868",,
506,103.864890382946,1.32908172017275,SERANGOON ROAD,Layers/Expressway_Sliproad,2,1.3291,103.8649,"1.3291,103.8649",,
507,103.86428168921101,1.3290246598132098,SERANGOON ROAD,Layers/Expressway_Sliproad,2,1.329,103.8643,"1.329,103.8643",117,JALAN TENTERAM
508,103.864067091428,1.32943450872598,SERANGOON ROAD,Layers/Expressway_Sliproad,2,1.3294,103.8641,"1.3294,103.8641",117,JALAN TENTERAM
509,103.862631680439,1.3300301271583799,SERANGOON ROAD,Layers/Expressway_Sliproad,2,1.33,103.8626,"1.33,103.8626",117,JALAN TENTERAM
510,103.862927276131,1.3300755064268999,SERANGOON ROAD,Layers/Expressway_Sliproad,2,1.3301,103.8629,"1.3301,103.8629",117,JALAN TENTERAM
511,103.929863196369,1.30780519643966,SIGLAP LINK,Layers/Expressway_Sliproad,2,1.3078,103.9299,"1.3078,103.9299",,
512,103.821043368906,1.33576402124146,SIME UNDERPASS,Layers/Expressway_Sliproad,2,1.3358,103.821,"1.3358,103.821",,
513,103.819093788645,1.3371778552371698,SIME UNDERPASS,Layers/Expressway_Sliproad,2,1.3372,103.8191,"1.3372,103.8191",,
514,103.94571229994601,1.34028719802001,SIMEI AVENUE,Layers/Expressway_Sliproad,2,1.3403,103.9457,"1.3403,103.9457",,
515,103.94664261808799,1.3418893410711101,SIMEI AVENUE,Layers/Expressway_Sliproad,2,1.3419,103.9466,"1.3419,103.9466",112,SIMEI STREET 1
516,103.95479628207501,1.34810198596756,SIMEI ROAD,Layers/Expressway_Sliproad,2,1.3481,103.9548,"1.3481,103.9548",134,SIMEI STREET 1
517,103.873416698293,1.32255929441142,SIMS WAY,Layers/Expressway_Sliproad,2,1.3226,103.8734,"1.3226,103.8734",93,GEYLANG BAHRU
518,103.90666350438102,1.30031195217397,STILL ROAD SOUTH,Layers/Expressway_Sliproad,2,1.3003,103.9067,"1.3003,103.9067",89,MARINE PARADE CENTRAL
519,103.91287472079,1.30229274223727,STILL ROAD SOUTH,Layers/Expressway_Sliproad,2,1.3023,103.9129,"1.3023,103.9129",33,MARINE CRESCENT
520,103.73570427655599,1.38173507164359,SUNGEI TENGAH ROAD,Layers/Expressway_Sliproad,2,1.3817,103.7357,"1.3817,103.7357",445A,CHOA CHU KANG AVENUE 4
521,103.98207508837099,1.34306545518866,T4 FLYOVER,Layers/Expressway_Sliproad,2,1.3431,103.9821,"1.3431,103.9821",,
522,103.94549603312099,1.3660673075911998,TAMPINES AVENUE 12,Layers/Expressway_Sliproad,2,1.3661,103.9455,"1.3661,103.9455",640A,TAMPINES STREET 62
523,103.859064980767,1.32978519472708,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3298,103.8591,"1.3298,103.8591",195,KIM KEAT AVENUE
524,103.85343162200701,1.32920930098976,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3292,103.8534,"1.3292,103.8534",105,JALAN RAJAH
525,103.843119507828,1.32940965068659,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3294,103.8431,"1.3294,103.8431",173,LORONG 1 TOA PAYOH
526,103.673290964274,1.33061818570176,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3306,103.6733,"1.3306,103.6733",,
