,lat,long,NAME,FOLDERPATH,SYMBOLID
119,103.865808343957,1.3291921220533,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
120,103.863950057768,1.33005740206098,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
121,103.864406051376,1.32998462483185,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
122,103.861772801741,1.33076405978359,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
123,103.862521684267,1.33282440934848,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
124,103.863296201078,1.33056076401949,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
125,103.863296201078,1.33056076401949,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
126,103.863950057768,1.33005740206098,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
127,103.862586844212,1.33276619372681,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
128,103.862521684267,1.33282440934848,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
129,103.862586844212,1.33276619372681,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
130,103.860100074373,1.34280145322439,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
131,103.859600549312,1.34321139710829,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
132,103.860623031595,1.34365855784618,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
133,103.862538362301,1.33304678513161,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
134,103.860623031595,1.34365855784618,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
135,103.860892698978,1.34361050863357,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
136,103.860623031595,1.34365855784618,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
137,103.860647279152,1.34381127396884,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
138,103.860460967033,1.34510845743097,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
139,103.860164233842,1.34498517958943,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
140,103.856256394827,1.35492545375958,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
141,103.857586091965,1.35610979081088,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
142,103.855111356395,1.3564295859573,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
143,103.857748059967,1.35528530193463,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
144,103.738093565722,1.32694778898737,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
145,103.737718144847,1.32654675529028,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
146,103.734971799084,1.32699362308832,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
147,103.663029393328,1.32363660832357,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
148,103.654331216406,1.33128473011866,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
149,103.637455376693,1.34769341666567,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
150,103.850287642671,1.31789530495645,BALESTIER ROAD,Layers/Expressway_Sliproad,2
151,103.85402674135,1.31856556443921,BALESTIER ROAD,Layers/Expressway_Sliproad,2
152,103.85402674135,1.31856556443921,BALESTIER ROAD,Layers/Expressway_Sliproad,2
153,103.856286833051,1.32180018621222,BALESTIER ROAD,Layers/Expressway_Sliproad,2
154,103.942307697732,1.31133180020776,BAYSHORE ROAD,Layers/Expressway_Sliproad,2
155,103.933286243928,1.33500106463214,BEDOK NORTH AVENUE 3,Layers/Expressway_Sliproad,2
156,103.928914774284,1.3354472778431,BEDOK NORTH AVENUE 3,Layers/Expressway_Sliproad,2
157,103.933843969074,1.33565039167571,BEDOK NORTH AVENUE 3,Layers/Expressway_Sliproad,2
158,103.93823757764,1.33511214527514,BEDOK NORTH AVENUE 3,Layers/Expressway_Sliproad,2
159,103.933843969074,1.33565039167571,BEDOK NORTH AVENUE 3,Layers/Expressway_Sliproad,2
160,103.917484420187,1.33135281424639,BEDOK NORTH ROAD,Layers/Expressway_Sliproad,2
161,103.931126069672,1.30793075789824,BEDOK SOUTH AVENUE 1,Layers/Expressway_Sliproad,2
162,103.937337507696,1.30990459228577,BEDOK SOUTH AVENUE 1,Layers/Expressway_Sliproad,2
163,103.867819892899,1.32815015102892,BENDEMEER ROAD,Layers/Expressway_Sliproad,2
164,103.861666323699,1.3401746738252,BRADDELL ROAD,Layers/Expressway_Sliproad,2
165,103.862102153138,1.33943106232197,BRADDELL ROAD,Layers/Expressway_Sliproad,2
166,103.861652830935,1.34064421816824,BRADDELL ROAD,Layers/Expressway_Sliproad,2
167,103.859869943411,1.34415379794026,BRADDELL ROAD,Layers/Expressway_Sliproad,2
168,103.860867123744,1.34293235682247,BRADDELL ROAD,Layers/Expressway_Sliproad,2
169,103.859869943411,1.34415379794026,BRADDELL ROAD,Layers/Expressway_Sliproad,2
170,103.860485231572,1.34427659115563,BRADDELL ROAD,Layers/Expressway_Sliproad,2
171,103.859004907045,1.34716420654895,BRADDELL ROAD,Layers/Expressway_Sliproad,2
172,103.732387070281,1.37811490531559,BRICKLAND ROAD,Layers/Expressway_Sliproad,2
173,103.729879228841,1.37642038660982,BRICKLAND ROAD,Layers/Expressway_Sliproad,2
174,103.732387070281,1.37811490531559,BRICKLAND ROAD,Layers/Expressway_Sliproad,2
175,103.908877821862,1.37261253570324,BUANGKOK EAST DRIVE,Layers/Expressway_Sliproad,2
176,103.76342289575,1.33346165614197,BUKIT BATOK EAST AVENUE 3,Layers/Expressway_Sliproad,2
177,103.762993203061,1.33391750742572,BUKIT BATOK EAST AVENUE 3,Layers/Expressway_Sliproad,2
178,103.761965373867,1.33448230170428,BUKIT BATOK EAST AVENUE 3,Layers/Expressway_Sliproad,2
179,103.736629126416,1.34611643238908,BUKIT BATOK ROAD,Layers/Expressway_Sliproad,2
180,103.74026053793,1.34516282132331,BUKIT BATOK ROAD,Layers/Expressway_Sliproad,2
181,103.778347735917,1.3716745198352,BUKIT PANJANG ROAD,Layers/Expressway_Sliproad,2
182,103.776440432635,1.37770990778124,BUKIT PANJANG ROAD,Layers/Expressway_Sliproad,2
183,103.792122999129,1.34929662204044,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
184,103.793687233902,1.34962836628217,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
185,103.778714877442,1.36524180426422,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
186,103.779409485377,1.36534931635407,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
187,103.775959030777,1.37554779659821,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
188,103.77865982282,1.3749241089098,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
189,103.771653111394,1.39034338729089,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
190,103.775910984774,1.39081053408354,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
191,103.771126880569,1.40962368558484,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
192,103.771123839375,1.41004432302805,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
